RAW_WTS,TRIM_WTS,HAPPY_FS,HAPPY_1,HAPPY_2,HAPPY_3,HAPPY_4,ANX_FS,ANX_1,ANX_2,ANX_3,ANX_4,DEP_FS,DEP_1,DEP_2,DEP_3,DEP_4,DEP_5,LONE_FS,LONE_1,LONE_2,LONE_3,LONE_4,LONE_5,SOCANX_FS,SOCANX_1,SOCANX_2,SOCANX_3,CLASS,DISTANCE,GENDER,GENDER_4_TEXT,TRANS,SEX_ORIENT_1,SEX_ORIENT_2,SEX_ORIENT_3,SEX_ORIENT_4,SEX_ORIENT_5,SEX_ORIENT_6,SEX_ORIENT_6_TEXT,RACETHN,ETHNICITY,RACE_1,RACE_2,RACE_3,RACE_4,RACE_5,PAREDU,AGE,GPA,MAJOR_0,MAJOR_1,MAJOR_2,MAJOR_3,MAJOR_4,MAJOR_5,MAJOR_6,MAJOR_7,MAJOR_8,MAJOR_9,MAJOR_10,MAJOR_11,MAJOR_12,MAJOR_13,MAJOR_14,MAJOR_15,MAJOR_16,MAJOR_17,MAJOR_18,MAJOR_19,MAJOR_20,MAJOR_21,MAJOR_22,MAJOR_22_TEXT,F1VISA,DISABL_0,DISABL_1,DISABL_2,DISABL_3,DISABL_4,DISABL_5,DISABL_6,DISABL_7,DISABL_8,DISABL_9,DISABL_9_TEXT,FIN_RES_1,FIN_RES_2,FIN_RES_3,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_6_TEXT,NEED,LOANS,OUTCOMES_1,OUTCOMES_4,OUTCOMES_2,OUTCOMES_3,LIFESAT_FS,LIFESAT_1,LIFESAT_2,LIFESAT_3,SELFEST_FS,SELFEST_1,SELFEST_2,SELFEST_3,ACT1_1,ACT1_2,ACT1_3,ACT1_4,ACT1_5,ACT1_6,ACT1_7,ACT1_8,ACT1_9,ACT1_10,ACT1_11,ACT1_12,ACT1_13,ACT1_14,ACT1_15,ACT1_15_TEXT,ACT_FS,ACT2_1,ACT2_2,ACT2_3,ACT2_4,ACT2_5,ACT2_6,ACT2_7,ACT2_8,ACT2_9,ACT2_10,ACAENG_FS,ACAENG_1,ACAENG_2,ACAENG_3,ACAENG_4,ACAENG_5,ACAENG_6,ACAENG_7,ACAENG_8,ACAENG_9,ACAENG_10,ACAENG_11,BELONG_FS,BELONG_1,BELONG_2,BELONG_3,BELONG_4,BELONG_5,BELONG_6,BELONG_7,BELONG_8,BELONG_9,BELONG_10,BELONG_11,BELONG_12,BELONG_13,BDISC_1,BDISC_2,BDISC_3,BDISC_4,BDISC_5,BDISC_6,BDISC_7,MEANING_FS,MEANING_1,MEANING_2,MEANING_3,MEANING_4,MEANING_5,MEANING_6,MEANING_7,MEANING_8,MEANING_9,MEANING_10,MEANING_11,PURP_FS,PURP_1,PURP_2,PURP_3,PURP_4,PURP_5,PURP_6,PURP_7,PURP_8,PURP_9,PURP_10,PURP_11,OPT_FS,OPT_1,OPT_2,OPT_3,PERS_FS,PERS_1,PERS_2,PERS_3,COPING_FS,COPING_1,COPING_2,COPING_3,COPING_4,COPING_5,COPING_6,COPING_7,COPING_8,COPING_9,COPING_10,HEALTH_1,HEALTH_2,HEALTH_3,HEALTH_4,HEALTH_5,HEALTH_6,HEALTH_7,FRIENDS_FS,FRIENDS_1,FRIENDS_2,FRIENDS_3,FRIENDS_4,FRIENDS_5,FRIENDS_6,FRIENDS_7,FRIENDS_8,FRIENDS_9,MILITARY,SPIRIT,FRNSCHL,ABROAD,REGION,HOUSING,RA,INTERN,WORK,AD_FIN_1,AD_FIN_2
0.8042295,0.806609,31.80269,1,1,1,1,46.88295,4,2,3,2,44.19377,2,4,2,1,1,67.06397,5,5,5,4,2,53.49848,3,2,2,Junior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Hispanic or Latino,Hispanic or Latino,NA,NA,NA,NA,1,Parents have not completed 1 year of college,21,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,3,4,2,2,1,2,1,NA,NA,NA,1,6,6,2,1,49.56603,4,4,5,39.46865,3,3,3,1,1,2,1,1,2,2,1,1,1,1,1,2,1,2,living and learning community,55.543,5,5,5,5,5,5,5,5,5,6,46.4398,4,5,3,3,2,5,4,5,5,4,5,42.43082,4,4,3,2,4,5,5,5,4,5,2,3,4,2,2,1,1,1,1,1,48.91831,5,4,4,4,3,5,3,4,5,5,5,60.71051,6,6,6,6,3,5,3,6,5,4,4,50.02752,4,4,4,54.61882,5,5,5,50.07,3,4,4,4,3,5,4,4,4,4,3,2,2,4,4,3,3,51.12167,5,5,5,3,3,5,5,5,2,1,2,0,2,5,4,2,1,4,3,5
0.8042295,0.806609,68.85966,5,5,5,5,33.48414,1,1,1,1,41.00111,1,1,1,1,1,40.03004,1,1,1,1,1,41.29013,1,1,1,Freshman,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Hispanic or Latino,Hispanic or Latino,NA,NA,NA,NA,1,Unsure,19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,2,2,1,1,1,NA,Does have need-based aid,NA,1,6,1,1,54.74651,4,5,5,64.45355,6,6,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,NA,31.11051,1,1,1,3,5,4,2,2,2,5,52.53522,5,5,4,5,5,4,5,5,6,1,5,55.76614,5,5,5,5,1,5,2,2,5,4,5,2,5,1,1,1,1,1,1,1,65.93103,6,6,6,5,1,3,5,5,6,6,5,60.71051,6,6,6,6,4,5,5,1,5,5,4,69.06179,6,6,6,62.70297,5,6,6,65.89385,3,1,2,5,2,2,5,5,5,1,5,6,4,5,6,6,5,26.68999,2,2,2,4,1,2,4,5,1,1,2,0,2,5,9,2,1,4,1,3
0.6971734,0.699553,38.38138,2,2,1,2,56.54716,4,4,2,3,56.77178,3,2,2,3,2,44.44447,1,2,1,2,1,49.69072,2,2,2,Junior,Distance Learner ,Female,NA,Cisgender,NA,1,NA,NA,NA,NA,NA,Asian,Not Hispanic or Latino,NA,1,NA,NA,NA,Parents have completed 1 year of college,21,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,2,1,2,1,1,1,2,1,NA,NA,NA,6,6,2,2,35.4671,3,2,4,44.32196,4,3,4,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,NA,51.21913,5,4,4,4,2,5,5,5,2,4,49.78397,4,5,5,5,2,2,4,2,5,2,2,41.14841,3,3,4,3,2,5,5,2,4,2,2,2,5,2,2,1,1,1,1,1,42.14048,4,2,4,3,3,4,4,4,4,4,4,60.71051,6,6,6,4,4,5,4,5,5,5,4,45.65415,3,5,3,54.25548,3,6,5,42.93906,5,5,4,5,3,5,4,4,5,3,4,5,2,2,4,3,2,51.12167,5,5,5,3,1,4,4,4,2,1,1,12,2,1,11,2,1,1,3,4
0.8311771,0.8335566,47.64562,3,3,2,3,50.943,4,2,2,4,44.19377,2,4,1,1,1,64.07651,3,4,4,1,4,41.29013,1,1,1,Senior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,22,3.3 - 3.6.7 - 3.3 - 3.6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Not on F1 Visa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,1,NA,NA,NA,NA,6,6,2,2,49.56603,4,4,5,56.12525,5,5,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,NA,NA,37.21864,2,2,2,1,2,1,4,1,1,4,52.53522,5,5,4,3,2,2,4,2,5,1,2,38.41318,4,4,2,2,4,2,1,1,3,1,2,2,4,2,1,1,1,1,1,1,46.40125,5,3,4,6,2,5,5,5,6,6,5,60.71051,6,6,6,6,3,5,6,2,5,5,5,64.34584,5,5,6,65.36068,6,6,6,48.47683,4,4,4,3,1,1,6,3,6,1,6,6,4,6,6,4,6,18.54609,1,1,1,1,5,1,1,1,5,1,4,0,2,5,9,2,2,1,1,1
0.8311771,0.8335566,37.24783,2,2,1,1,57.03436,5,4,4,2,64.34208,2,2,2,3,5,76.27196,5,5,5,5,5,74.8925,5,5,5,Junior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,20,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,1,1,1,NA,No need-based aid,NA,6,6,1,1,48.08175,3,4,5,64.45355,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,55.543,5,5,5,5,5,1,5,5,1,6,49.78397,4,5,5,5,2,5,5,4,1,4,6,46.44846,4,4,4,4,3,5,4,5,5,5,5,3,6,1,1,1,1,1,1,1,56.55282,5,5,5,1,1,5,5,5,5,5,5,60.71051,6,6,6,6,6,6,1,2,6,4,6,59.54465,5,5,5,54.61882,5,5,5,45.29049,6,4,4,6,1,3,3,5,6,1,1,6,6,6,6,6,6,51.12167,5,5,5,4,1,4,4,4,1,1,4,0,1,5,9,2,1,4,NA,2
0.8311771,0.8335566,46.51208,3,3,2,2,58.57719,4,4,4,4,57.3594,5,5,4,1,2,65.76709,3,3,5,4,4,58.09132,3,3,3,Junior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,20,3.3 - 3.6.7 - 3.3 - 3.6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,2,2,1,1,1,NA,No need-based aid,NA,4,4,2,1,56.2308,5,5,5,56.12525,5,5,5,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,NA,55.543,5,5,5,5,5,5,3,5,3,6,54.20731,5,5,5,4,5,5,4,4,4,3,5,55.76614,5,5,5,6,1,5,5,5,5,4,4,5,5,1,1,2,1,2,1,1,56.55282,5,5,5,4,5,5,5,5,5,5,5,60.71051,6,6,6,6,6,6,4,4,5,5,5,57.40059,4,5,5,60.04525,4,6,6,42.53721,4,5,5,4,5,6,5,5,5,1,5,5,5,5,5,5,4,51.12167,5,5,5,5,1,5,5,4,1,1,2,0,1,5,3,2,1,2,1,5
0.8311771,0.8335566,43.95728,2,3,2,2,57.27733,5,3,4,4,44.19377,2,2,1,1,1,51.89563,3,2,4,1,2,42.9428,1,1,2,Senior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have not completed 1 year of college,21,3.3 - 3.6.7 - 3.3 - 3.6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,1,3,2,2,2,1,1,2,Tuition Reimbursement Through Job,No need-based aid,NA,6,6,5,1,51.05032,5,4,5,40.84697,4,2,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,NA,37.21864,2,2,2,3,4,5,2,4,1,5,52.53522,5,5,4,3,5,5,4,4,3,5,5,46.44846,4,4,4,4,3,5,5,3,4,4,5,5,4,1,1,2,1,1,1,1,56.55282,5,5,5,4,4,6,5,5,5,5,5,60.71051,6,6,6,6,4,5,5,3,6,4,5,43.16751,2,3,4,51.96111,4,5,5,48.87869,5,4,3,3,4,5,4,3,4,2,2,2,5,4,4,5,2,51.12167,5,5,5,4,2,4,6,5,2,1,3,0,2,5,9,2,3,4,1,3
1.526916,1.529296,50.33118,3,3,3,3,38.03139,2,1,2,2,41.00111,1,1,1,1,1,48.52619,1,1,4,1,2,41.29013,1,1,1,Sophomore,Distance Learner ,Male,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,19,3.0 - 3.2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,1,1,2,2,1,NA,NA,1,5,2,1,1,63.66497,5,6,6,64.45355,6,6,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,NA,61.65113,6,6,6,6,6,6,5,6,6,6,65.12262,6,6,6,6,4,3,4,4,6,5,5,51.7485,5,5,4,4,4,5,4,3,5,5,1,2,5,1,1,1,1,1,1,1,65.93103,6,6,6,6,6,6,6,6,6,6,6,60.71051,6,6,6,6,5,6,6,6,6,6,6,69.06179,6,6,6,65.36068,6,6,6,40.94404,5,5,5,6,4,4,4,6,6,2,6,6,6,6,6,6,6,44.5208,5,4,4,4,1,6,5,6,3,1,4,13,2,5,9,2,1,3,2,1
0.980615,0.9829945,50.82368,4,4,2,1,39.33126,1,2,5,2,41.00111,1,1,1,1,1,40.03004,1,1,1,1,1,41.29013,1,1,1,Freshman,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Black or African American,Not Hispanic or Latino,NA,NA,1,NA,NA,Parents have completed 1 year of college,19,3.3 - 3.6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,2,2,1,2,2,NA,NA,NA,6,6,6,2,2,57.0002,4,5,6,52.97889,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,37.21864,2,2,2,4,5,5,2,2,1,6,19.78929,2,2,1,5,2,5,5,5,2,5,5,46.44846,4,4,4,4,3,5,5,5,4,5,5,5,6,1,1,1,1,1,1,1,38.76674,5,2,3,5,4,5,2,5,5,5,5,49.89278,5,5,5,5,4,5,6,1,5,4,5,45.39682,2,2,5,30.47739,2,3,3,50.47186,4,4,3,3,4,5,5,2,4,1,1,5,3,2,5,2,5,51.12167,5,5,5,3,1,5,5,5,1,1,4,0,2,5,9,2,1,4,1,1
0.8311771,0.8335566,66.17411,5,5,4,5,40.54862,3,1,2,2,41.00111,1,1,1,1,1,40.03004,1,1,1,1,1,41.29013,1,1,1,Senior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,22,3.3 - 3.6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,2,2,2,1,1,NA,No need-based aid,1,6,6,2,1,61.41127,5,6,5,54.68583,4,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,31.11051,1,1,1,1,5,6,5,1,1,1,59.02719,5,6,5,6,6,6,6,5,5,3,5,65.08383,6,6,6,6,1,6,4,1,5,4,4,2,5,1,1,1,1,1,1,1,56.55282,5,5,5,4,4,4,5,5,5,4,5,57.635,6,6,5,4,5,6,4,1,5,5,5,59.6299,4,4,6,51.48677,5,5,4,67.48702,2,1,2,3,4,4,5,3,4,1,3,6,5,2,5,3,3,42.97778,4,4,4,1,1,4,1,5,1,1,10,0,2,5,9,2,2,4,2,1
0.8311771,0.8335566,37.24783,2,2,1,1,50.21284,3,3,2,3,47.38643,3,3,3,1,1,47.73025,2,1,5,1,1,41.29013,1,1,1,Senior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Visual Communications,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,1,2,2,2,1,NA,NA,No need-based aid,2,6,6,6,1,56.2308,5,5,5,56.12525,5,5,5,1,1,1,1,2,2,2,2,2,1,1,1,1,1,NA,NA,49.43488,4,4,4,4,2,2,5,4,2,6,44.96409,4,4,5,5,6,6,6,5,4,2,5,55.76614,5,5,5,5,2,4,3,2,4,2,2,4,5,1,1,1,1,1,1,1,50.74534,6,2,5,6,4,6,2,6,6,5,5,55.77376,6,5,6,6,5,5,6,2,6,4,5,35.79444,2,2,3,65.36068,6,6,6,42.93906,5,5,4,3,2,6,5,5,5,3,6,5,4,6,6,6,5,59.26557,6,6,6,2,3,5,6,6,2,1,2,0,2,5,6,2,4,3,2,3
0.8042295,0.806609,31.80269,1,1,1,1,66.94154,5,5,5,5,68.12237,5,5,3,1,5,63.44264,3,2,5,5,4,56.43865,3,3,2,Freshman,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Hispanic or Latino,Hispanic or Latino,NA,NA,NA,NA,1,Parents have not completed 1 year of college,19,3.3 - 3.6.7 - 3.3 - 3.6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Not on F1 Visa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,2,2,1,1,NA,NA,Does have need-based aid,NA,5,6,3,3,41.36246,5,3,3,39.46865,3,3,3,1,1,1,1,1,2,1,1,1,1,2,1,2,1,NA,NA,55.543,5,5,5,5,5,3,4,4,2,6,46.4398,4,5,3,6,5,4,5,3,3,4,3,46.44846,4,4,4,4,5,5,6,4,3,4,1,6,4,2,2,2,1,2,1,1,35.27933,3,2,3,4,3,6,6,4,5,5,4,42.15057,4,4,5,3,2,6,5,4,4,4,6,35.79444,2,2,3,47.00902,4,4,5,33.41125,6,6,6,5,4,6,3,4,4,1,1,2,2,4,4,4,1,59.26557,6,6,6,5,1,6,6,6,3,1,2,0,1,5,5,2,1,1,3,4
0.980615,0.9829945,43.62173,3,2,2,2,50.70004,4,3,3,2,57.85558,2,2,3,2,4,41.07503,1,1,1,2,1,59.46132,5,2,1,Senior,Distance Learner ,Female,NA,Cisgender,1,1,NA,NA,NA,NA,NA,Black or African American,Not Hispanic or Latino,NA,NA,1,NA,NA,Parents have completed 1 year of college,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,2,2,1,1,1,1,NA,NA,NA,5,6,2,3,40.64758,3,3,4,44.32196,4,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,NA,55.543,5,5,5,5,5,5,5,4,5,5,43.292,4,4,4,4,5,5,5,4,5,3,2,50.4661,4,4,5,5,3,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,42.05716,4,4,3,2,5,5,5,4,4,4,3,44.0118,4,5,4,4,5,5,4,5,5,5,5,52.5994,4,5,4,51.96111,4,5,5,46.88366,5,4,4,4,4,5,4,4,3,1,3,3,3,4,3,4,3,51.12167,5,5,5,3,1,5,5,5,3,1,2,0,2,5,6,2,1,1,3,3
0.8042295,0.806609,45.37853,3,3,2,1,59.30736,5,3,3,5,67.13974,4,4,3,3,4,50.78395,2,3,2,3,1,50.47581,1,3,3,Freshman,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Hispanic or Latino,Hispanic or Latino,NA,NA,NA,NA,1,Parents have not completed 1 year of college,19,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,1,2,2,2,1,1,NA,Does have need-based aid,1,5,5,2,3,42.90127,3,3,5,52.71136,5,5,3,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,NA,54.80416,4,3,6,5,5,5,4,5,3,5,40.54075,3,4,5,5,5,5,5,5,5,3,4,52.43699,5,4,5,5,5,5,5,4,5,4,5,4,4,2,1,1,1,1,1,1,58.29653,6,5,5,5,4,4,4,5,3,4,4,17.43958,2,2,2,4,4,4,4,5,4,5,5,49.94228,5,5,3,43.87696,4,4,4,48.83324,5,3,5,3,5,4,4,5,4,1,1,1,1,3,4,3,4,36.37691,4,3,3,5,1,4,4,4,1,1,4,0,1,5,9,2,1,2,3,2
0.8311771,0.8335566,44.88603,2,2,3,3,51.26974,2,5,4,1,41.00111,1,3,1,1,1,47.73025,2,1,5,1,1,41.29013,1,1,1,Senior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,20,3.3 - 3.6.7 - 3.3 - 3.6.9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,1,1,NA,No need-based aid,1,6,6,1,1,63.66497,5,6,6,56.12525,5,5,5,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,NA,61.65113,6,6,6,4,5,6,2,6,4,5,65.12262,6,6,6,6,6,6,6,6,6,1,4,46.44846,4,4,4,5,2,5,5,5,5,5,3,4,4,1,1,1,1,1,1,1,54.03576,5,4,5,6,6,4,3,6,6,6,4,60.71051,6,6,6,6,6,5,6,1,5,5,6,54.82871,4,4,5,62.70297,5,6,6,48.47683,4,4,4,4,3,3,4,4,4,1,6,2,1,6,3,1,6,51.12167,5,5,5,3,1,5,3,5,1,1,3,0,2,5,11,2,4,3,1,1
0.6971734,0.699553,34.69303,1,2,1,1,56.79013,4,3,5,5,56.37678,4,2,2,3,1,53.73657,1,2,3,2,3,58.09132,3,3,3,Senior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Asian,Not Hispanic or Latino,NA,1,NA,NA,NA,Parents have completed 1 year of college,24,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,3,2,1,1,1,2,NA,NA,NA,NA,2,6,6,6,48.79663,5,4,4,56.12525,5,5,5,1,1,1,1,1,2,1,1,1,1,1,2,2,1,NA,NA,51.21913,5,4,4,6,5,2,1,4,3,6,32.77324,2,4,3,6,1,1,3,6,6,4,5,22.43718,3,1,1,1,4,4,3,4,2,2,2,2,6,2,1,1,2,1,1,1,58.29653,6,5,5,4,2,3,3,6,5,5,5,60.71051,6,6,6,5,2,4,5,5,4,3,5,59.54465,5,5,5,43.87696,4,4,4,52.42143,4,3,4,5,1,2,2,5,5,1,2,4,3,5,5,5,3,41.43475,3,4,4,4,1,5,6,4,1,1,5,12,3,1,11,2,1,1,5,4
1,1.00238,43.75249,2,2,3,2,44.36572,3,2,2,2,44.19377,2,2,2,1,1,49.09052,2,2,2,2,2,48.03806,2,2,1,Senior,Distance Learner ,Female,NA,Transgender,NA,NA,NA,1,NA,NA,NA,NA,Not Hispanic or Latino,NA,NA,NA,NA,NA,Parents have not completed 1 year of college,23,3.3 - 3.6.7 - 3.3 - 3.6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,2,2,2,2,1,NA,NA,No need-based aid,2,6,6,6,6,54.74651,4,5,5,49.5039,4,4,5,1,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,NA,NA,55.543,5,5,5,5,5,5,5,5,5,5,54.20731,5,5,5,5,5,5,5,5,5,5,5,55.76614,5,5,5,6,5,5,6,5,5,5,5,5,5,1,1,1,1,1,1,1,56.55282,5,5,5,5,5,5,5,5,5,5,5,49.89278,5,5,5,5,5,5,4,5,5,5,5,56.97278,5,4,5,54.61882,5,5,5,NA,NA,4,4,4,4,4,5,4,5,4,6,3,5,6,4,6,5,51.12167,5,5,5,5,5,5,5,5,5,1,4,NA,1,NA,9,NA,1,4,1,1
0.8042295,0.806609,45.37853,3,3,2,1,45.90855,2,2,3,4,44.19377,2,2,2,1,1,52.29218,1,1,4,2,3,41.29013,1,1,1,Junior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Hispanic or Latino,Hispanic or Latino,NA,NA,NA,NA,NA,Parents have completed 1 year of college,21,3.3 - 3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,2,2,2,1,1,1,NA,Does have need-based aid,NA,4,5,3,3,44.38556,4,3,5,56.12525,5,5,5,1,1,2,1,2,2,1,1,1,1,1,1,2,1,NA,NA,55.543,5,5,5,5,5,4,4,5,5,5,49.78397,4,5,5,5,5,5,4,5,4,3,2,55.76614,5,5,5,5,2,4,5,5,5,5,4,4,5,2,1,1,1,NA,1,1,47.1746,4,4,4,4,4,5,5,5,5,5,4,42.15057,4,4,5,4,3,4,4,4,5,4,4,50.11276,3,3,5,54.61882,5,5,5,50.47186,4,4,3,3,5,5,5,4,5,3,4,3,4,4,4,5,4,51.12167,5,5,5,4,3,4,5,4,5,1,10,8,2,5,8,2,1,2,3,4
